timestamp,well_id,css_cycle_id,phase,reservoir_temperature_C,wellhead_temperature_C,pressure_bar,flow_rate_bpd,rpm,vibration_mm_s,motor_power_kW,motor_current_A
2023-04-02,BGW-005,BGW-005-C1,production,73.8,58.5,84.1,139.8,3.58,2.39,25.3,107.9
2023-04-03,BGW-005,BGW-005-C1,production,72.2,51.9,82.2,170.2,3.58,2.65,34.7,148.9
2023-04-04,BGW-005,BGW-005-C1,production,74.9,55.1,83.9,253.1,5.59,3.27,17.1,67.3
2023-04-05,BGW-005,BGW-005-C1,production,72.5,50.9,83.4,155.4,4.23,1.96,20.7,85.3
2023-04-06,BGW-005,BGW-005-C1,production,71.5,48.7,85.2,169.2,3.55,2.77,19.0,74.8
2023-04-07,BGW-005,BGW-005-C1,production,72.2,48.5,85.0,156.0,6.71,2.64,32.0,125.3
2023-04-08,BGW-005,BGW-005-C1,production,70.6,55.5,82.3,218.0,4.37,2.66,31.3,119.6
2023-04-09,BGW-005,BGW-005-C1,production,68.9,52.4,83.6,211.8,5.09,1.64,30.0,128.8
2023-04-10,BGW-005,BGW-005-C1,production,71.0,48.9,83.3,156.2,3.85,2.9,31.8,133.8
2023-04-11,BGW-005,BGW-005-C1,production,68.9,48.3,84.8,144.3,6.52,2.66,29.4,121.3
2023-04-18,BGW-005,BGW-005-C2,injection,48.3,30.5,78.2,52.1,0.0,2.42,0.0,0.0
2023-04-19,BGW-005,BGW-005-C2,injection,56.0,36.7,82.1,50.5,0.0,1.44,0.0,0.0
2023-04-20,BGW-005,BGW-005-C2,injection,63.2,44.7,82.7,72.1,0.0,2.37,0.0,0.0
2023-04-21,BGW-005,BGW-005-C2,injection,71.8,56.7,82.6,91.4,0.0,2.42,0.0,0.0
2023-04-22,BGW-005,BGW-005-C2,injection,84.8,65.2,84.9,80.5,0.0,3.02,0.0,0.0
2023-04-23,BGW-005,BGW-005-C2,injection,91.1,70.3,86.8,63.6,0.0,2.53,0.0,0.0
2023-04-24,BGW-005,BGW-005-C2,injection,100.7,76.4,86.3,80.4,0.0,2.46,0.0,0.0
2023-04-25,BGW-005,BGW-005-C2,injection,110.9,88.2,84.5,85.4,0.0,2.62,0.0,0.0
2023-04-26,BGW-005,BGW-005-C2,injection,121.2,98.4,88.4,76.9,0.0,2.23,0.0,0.0
2023-04-27,BGW-005,BGW-005-C2,injection,130.4,105.7,88.7,68.2,0.0,2.18,0.0,0.0
2023-04-28,BGW-005,BGW-005-C2,injection,137.0,118.7,87.1,85.8,0.0,2.74,0.0,0.0
2023-04-29,BGW-005,BGW-005-C2,injection,147.7,123.5,90.4,63.3,0.0,2.78,0.0,0.0
2023-04-30,BGW-005,BGW-005-C2,injection,154.4,139.1,90.7,78.5,0.0,2.46,0.0,0.0
2023-05-01,BGW-005,BGW-005-C2,injection,162.7,146.0,97.1,62.1,0.0,2.78,0.0,0.0
2023-05-02,BGW-005,BGW-005-C2,soak,176.7,154.2,100.7,49.8,0.0,2.38,0.0,0.0
2023-05-03,BGW-005,BGW-005-C2,soak,171.7,149.2,101.0,70.9,0.0,3.19,0.0,0.0
2023-05-04,BGW-005,BGW-005-C2,soak,172.1,149.4,100.0,64.9,0.0,1.79,0.0,0.0
2023-05-05,BGW-005,BGW-005-C2,soak,174.2,149.6,96.5,73.6,0.0,1.92,0.0,0.0
2023-05-06,BGW-005,BGW-005-C2,soak,173.7,149.4,97.6,76.7,0.0,2.39,0.0,0.0
2023-05-07,BGW-005,BGW-005-C2,soak,173.2,154.4,95.0,71.3,0.0,3.74,0.0,0.0
2023-05-08,BGW-005,BGW-005-C2,production,175.2,158.3,102.2,213.8,4.11,2.15,24.1,95.2
2023-05-09,BGW-005,BGW-005-C2,production,172.2,154.7,94.7,151.2,3.02,2.09,27.4,112.0
2023-05-10,BGW-005,BGW-005-C2,production,166.8,143.1,94.7,176.1,4.99,2.03,30.3,127.0
2023-05-11,BGW-005,BGW-005-C2,production,164.9,143.5,101.0,130.4,3.47,3.16,27.0,103.4
2023-05-12,BGW-005,BGW-005-C2,production,163.4,142.3,94.5,222.3,5.07,2.58,26.5,100.8
2023-05-13,BGW-005,BGW-005-C2,production,159.0,143.9,96.6,148.6,4.81,2.58,33.9,137.7
2023-05-14,BGW-005,BGW-005-C2,production,155.1,136.3,91.5,169.9,4.92,2.6,32.0,123.2
2023-05-15,BGW-005,BGW-005-C2,production,157.3,136.6,99.8,207.1,3.93,2.3,22.9,93.8
2023-05-16,BGW-005,BGW-005-C2,production,154.8,139.1,95.2,204.9,4.34,2.99,15.8,61.4
2023-05-17,BGW-005,BGW-005-C2,production,152.7,136.4,96.5,117.8,5.98,3.08,20.5,86.7
2023-05-18,BGW-005,BGW-005-C2,production,145.8,128.3,95.0,188.0,3.95,1.91,21.2,82.2
2023-05-19,BGW-005,BGW-005-C2,production,145.3,130.3,91.3,157.1,4.19,2.13,33.7,142.7
2023-05-20,BGW-005,BGW-005-C2,production,144.9,120.6,92.5,244.7,3.4,2.4,15.2,63.6
2023-05-21,BGW-005,BGW-005-C2,production,140.9,119.0,91.5,197.7,6.28,3.45,24.2,104.0
2023-05-22,BGW-005,BGW-005-C2,production,141.3,122.1,92.1,237.6,3.44,2.83,27.0,113.8
2023-05-23,BGW-005,BGW-005-C2,production,137.1,118.6,89.0,186.2,5.61,3.67,23.4,96.4
2023-05-24,BGW-005,BGW-005-C2,production,135.6,116.6,94.6,163.0,3.89,2.32,20.0,84.2
2023-05-25,BGW-005,BGW-005-C2,production,131.6,112.8,92.2,215.4,3.42,2.85,24.4,102.6
2023-05-26,BGW-005,BGW-005-C2,production,133.7,116.7,92.3,211.6,3.38,2.69,15.5,62.9
2023-05-27,BGW-005,BGW-005-C2,production,129.1,108.4,94.6,210.1,5.6,1.98,30.9,124.2
2023-05-28,BGW-005,BGW-005-C2,production,127.6,108.3,93.7,183.6,5.82,2.63,21.5,89.5
2023-05-29,BGW-005,BGW-005-C2,production,123.7,99.9,88.6,200.0,3.94,2.46,16.1,69.0
2023-05-30,BGW-005,BGW-005-C2,production,124.7,106.2,93.0,171.6,6.85,1.84,29.2,117.3
2023-05-31,BGW-005,BGW-005-C2,production,122.0,101.3,89.9,174.0,5.42,2.32,29.5,125.8
2023-06-01,BGW-005,BGW-005-C2,production,121.1,97.5,92.2,122.9,4.9,3.55,33.2,128.6
2023-06-02,BGW-005,BGW-005-C2,production,120.0,96.2,89.9,198.0,3.45,2.99,32.1,127.6
2023-06-03,BGW-005,BGW-005-C2,production,120.4,100.4,87.9,149.5,4.25,2.35,23.6,94.9
2023-06-04,BGW-005,BGW-005-C2,production,116.5,93.6,88.1,156.9,6.57,2.43,32.3,123.2
2023-06-05,BGW-005,BGW-005-C2,production,111.4,88.9,92.1,166.9,6.26,3.66,20.1,81.1
2023-06-06,BGW-005,BGW-005-C2,production,113.6,93.9,90.1,150.3,3.86,3.41,15.2,64.4
2023-06-07,BGW-005,BGW-005-C2,production,112.2,93.2,88.3,148.1,3.4,2.65,26.6,112.9
2023-06-08,BGW-005,BGW-005-C2,production,110.7,85.9,88.0,222.4,6.39,2.38,26.3,111.2
2023-06-09,BGW-005,BGW-005-C2,production,111.5,87.7,91.6,211.3,4.17,1.74,25.9,100.7
2023-06-10,BGW-005,BGW-005-C2,production,107.4,84.3,87.7,186.3,4.81,2.3,32.8,127.5
2023-06-11,BGW-005,BGW-005-C2,production,106.1,84.9,90.0,147.0,4.47,3.12,21.5,89.9
2023-06-12,BGW-005,BGW-005-C2,production,106.1,83.4,89.9,167.5,5.11,3.34,27.7,108.2
2023-06-13,BGW-005,BGW-005-C2,production,104.1,82.0,90.7,230.4,6.32,3.82,27.7,110.7
2023-06-14,BGW-005,BGW-005-C2,production,99.0,77.5,84.6,145.2,3.95,2.83,32.0,124.9
2023-06-15,BGW-005,BGW-005-C2,production,103.4,88.0,89.9,166.6,3.26,1.95,23.8,95.4
2023-06-16,BGW-005,BGW-005-C2,production,100.0,77.0,88.0,135.7,5.27,2.93,18.7,72.7
2023-06-17,BGW-005,BGW-005-C2,production,100.1,77.1,87.6,180.2,5.25,2.17,16.1,63.2
2023-06-18,BGW-005,BGW-005-C2,production,97.6,73.2,87.8,208.8,4.8,2.13,17.1,73.1
2023-06-19,BGW-005,BGW-005-C2,production,95.4,80.0,87.1,246.4,6.34,3.46,27.0,113.4
2023-06-20,BGW-005,BGW-005-C2,production,96.0,79.5,86.1,161.2,4.47,2.54,18.9,73.7
2023-06-21,BGW-005,BGW-005-C2,production,94.9,75.9,85.9,168.0,4.53,1.79,16.1,68.4
2023-06-22,BGW-005,BGW-005-C2,production,93.6,76.3,84.0,208.7,6.21,2.18,27.0,115.8
2023-06-23,BGW-005,BGW-005-C2,production,93.9,76.7,83.0,170.6,3.28,2.06,21.5,85.0
2023-06-24,BGW-005,BGW-005-C2,production,90.4,74.4,85.6,175.7,5.36,1.8,22.4,92.1
2023-06-25,BGW-005,BGW-005-C2,production,89.3,67.8,84.5,152.4,4.25,2.5,30.0,117.6
2023-06-26,BGW-005,BGW-005-C2,production,92.7,73.1,86.4,172.0,6.09,2.5,25.0,97.3
2023-06-27,BGW-005,BGW-005-C2,production,88.6,68.2,86.2,172.8,4.25,2.69,30.4,125.5
2023-06-28,BGW-005,BGW-005-C2,production,87.2,71.8,84.6,202.9,5.7,3.57,29.7,117.1
2023-06-29,BGW-005,BGW-005-C2,production,83.6,59.0,84.8,190.0,6.85,2.04,20.9,85.5
2023-06-30,BGW-005,BGW-005-C2,production,84.2,60.5,85.6,243.4,3.64,3.01,29.2,113.7
2023-07-01,BGW-005,BGW-005-C2,production,83.8,59.4,83.1,256.5,4.04,2.22,15.4,61.3
2023-07-02,BGW-005,BGW-005-C2,production,86.1,67.9,82.4,180.5,3.27,1.81,27.4,116.2
2023-07-03,BGW-005,BGW-005-C2,production,81.7,56.9,87.4,158.0,3.5,2.63,31.3,122.3
2023-07-04,BGW-005,BGW-005-C2,production,83.8,61.0,85.3,188.5,5.9,3.3,29.5,119.7
2023-07-05,BGW-005,BGW-005-C2,production,82.0,65.0,85.6,127.9,6.92,2.8,31.2,122.4
2023-07-06,BGW-005,BGW-005-C2,production,83.1,59.8,84.7,174.1,4.15,3.07,32.3,128.6
2023-07-07,BGW-005,BGW-005-C2,production,77.5,55.2,83.4,194.6,4.82,1.77,29.5,121.1
2023-07-08,BGW-005,BGW-005-C2,production,78.4,60.2,83.8,169.3,3.4,2.99,20.3,85.7
2023-07-09,BGW-005,BGW-005-C2,production,76.8,59.4,82.2,178.0,5.48,1.99,33.0,134.9
2023-07-10,BGW-005,BGW-005-C2,production,75.6,58.9,84.7,173.2,6.84,2.12,23.5,94.7
2023-07-11,BGW-005,BGW-005-C2,production,76.6,52.6,82.2,134.4,3.38,2.72,15.1,59.7
2023-07-12,BGW-005,BGW-005-C2,production,75.9,56.2,84.6,159.2,6.54,3.13,32.9,138.3
2023-07-13,BGW-005,BGW-005-C2,production,76.9,53.2,83.6,143.5,6.77,2.11,29.8,118.2
2023-07-14,BGW-005,BGW-005-C2,production,76.3,58.5,82.9,192.2,6.32,1.66,26.6,104.1
2023-07-15,BGW-005,BGW-005-C2,production,76.2,56.5,81.5,182.6,6.42,2.8,19.3,82.3
2023-07-16,BGW-005,BGW-005-C2,production,71.8,54.2,83.3,199.7,4.54,2.14,28.7,117.1
2023-07-17,BGW-005,BGW-005-C2,production,73.6,55.0,81.9,161.5,6.78,1.79,30.9,129.0
2023-07-18,BGW-005,BGW-005-C2,production,74.9,51.6,83.2,132.8,3.04,2.74,19.0,77.4
2023-07-19,BGW-005,BGW-005-C2,production,72.4,48.6,82.9,154.4,3.14,2.62,30.8,127.3
2023-07-20,BGW-005,BGW-005-C2,production,73.1,54.3,82.5,152.7,5.02,1.96,27.3,108.0
2023-07-21,BGW-005,BGW-005-C2,production,72.7,48.7,83.0,232.3,5.06,1.69,33.5,131.7
2023-07-22,BGW-005,BGW-005-C2,production,72.7,55.6,83.1,133.8,6.11,1.97,22.2,89.6
2023-07-23,BGW-005,BGW-005-C2,production,69.1,53.6,83.2,166.3,3.23,2.55,15.9,61.4
2023-07-24,BGW-005,BGW-005-C2,production,68.4,46.8,82.3,177.8,5.1,2.23,21.4,89.9
2023-07-25,BGW-005,BGW-005-C2,production,71.9,54.7,83.8,132.0,3.5,3.01,31.5,121.6
2023-07-26,BGW-005,BGW-005-C2,production,64.6,42.5,82.5,201.7,6.58,2.73,21.0,86.9
2023-08-04,BGW-005,BGW-005-C3,injection,44.3,27.7,77.4,88.8,0.0,1.76,0.0,0.0
2023-08-05,BGW-005,BGW-005-C3,injection,53.9,30.9,80.0,66.7,0.0,2.89,0.0,0.0
2023-08-06,BGW-005,BGW-005-C3,injection,64.9,43.9,79.8,89.6,0.0,3.43,0.0,0.0
2023-08-07,BGW-005,BGW-005-C3,injection,71.5,54.2,81.4,72.1,0.0,3.01,0.0,0.0
2023-08-08,BGW-005,BGW-005-C3,injection,82.1,60.8,83.0,64.4,0.0,2.94,0.0,0.0
2023-08-09,BGW-005,BGW-005-C3,injection,89.1,64.6,84.7,79.3,0.0,2.0,0.0,0.0
2023-08-10,BGW-005,BGW-005-C3,injection,98.3,78.1,86.2,76.1,0.0,3.15,0.0,0.0
2023-08-11,BGW-005,BGW-005-C3,injection,103.8,86.6,85.9,65.6,0.0,1.9,0.0,0.0
2023-08-12,BGW-005,BGW-005-C3,injection,111.2,88.7,89.9,60.6,0.0,2.95,0.0,0.0
2023-08-13,BGW-005,BGW-005-C3,injection,122.2,100.4,89.2,69.3,0.0,1.07,0.0,0.0
2023-08-14,BGW-005,BGW-005-C3,injection,128.9,113.3,87.7,77.3,0.0,1.15,0.0,0.0
2023-08-15,BGW-005,BGW-005-C3,injection,138.1,115.9,92.9,69.2,0.0,1.72,0.0,0.0
2023-08-16,BGW-005,BGW-005-C3,injection,147.4,129.7,91.3,72.2,0.0,2.54,0.0,0.0
2023-08-17,BGW-005,BGW-005-C3,injection,156.5,135.7,96.8,88.4,0.0,1.52,0.0,0.0
2023-08-18,BGW-005,BGW-005-C3,soak,166.8,143.7,100.4,72.0,0.0,1.71,0.0,0.0
2023-08-19,BGW-005,BGW-005-C3,soak,164.9,144.6,95.2,71.6,0.0,2.15,0.0,0.0
2023-08-20,BGW-005,BGW-005-C3,soak,168.0,152.6,100.1,93.3,0.0,1.52,0.0,0.0
2023-08-21,BGW-005,BGW-005-C3,soak,164.8,143.0,95.4,75.8,0.0,1.98,0.0,0.0
2023-08-22,BGW-005,BGW-005-C3,soak,164.7,147.5,96.6,61.8,0.0,2.33,0.0,0.0
2023-08-23,BGW-005,BGW-005-C3,soak,163.8,142.7,99.4,72.0,0.0,1.81,0.0,0.0
2023-08-24,BGW-005,BGW-005-C3,production,166.0,142.1,96.3,198.7,4.21,1.27,15.8,64.4
2023-08-25,BGW-005,BGW-005-C3,production,163.9,145.6,99.2,186.8,5.1,2.55,32.6,136.2
2023-08-26,BGW-005,BGW-005-C3,production,159.5,140.2,101.5,174.8,3.14,2.16,21.9,83.3
2023-08-27,BGW-005,BGW-005-C3,production,157.4,134.6,94.4,222.3,3.68,1.8,30.2,127.7
2023-08-28,BGW-005,BGW-005-C3,production,152.5,135.3,94.2,192.3,5.72,2.34,34.4,140.8
2023-08-29,BGW-005,BGW-005-C3,production,151.4,128.4,97.7,215.7,6.91,1.45,21.7,91.4
2023-08-30,BGW-005,BGW-005-C3,production,149.0,132.3,97.9,195.2,6.24,2.32,29.9,124.6
2023-08-31,BGW-005,BGW-005-C3,production,147.1,124.0,95.8,179.8,4.12,1.92,21.0,82.5
2023-09-01,BGW-005,BGW-005-C3,production,144.1,124.7,92.7,171.9,6.54,2.46,34.5,131.4
2023-09-02,BGW-005,BGW-005-C3,production,140.9,116.5,91.9,169.1,6.31,2.47,17.0,69.7
2023-09-03,BGW-005,BGW-005-C3,production,142.4,117.6,93.5,188.2,4.72,1.67,27.1,107.1
2023-09-04,BGW-005,BGW-005-C3,production,135.8,114.0,94.8,256.8,3.07,1.64,30.0,128.2
2023-09-05,BGW-005,BGW-005-C3,production,138.0,113.8,93.2,258.0,4.67,2.41,18.4,76.3
2023-09-06,BGW-005,BGW-005-C3,production,133.6,109.0,97.9,116.1,4.98,3.06,25.7,107.4
2023-09-07,BGW-005,BGW-005-C3,production,134.6,114.2,91.2,197.3,5.06,2.36,30.7,124.3
2023-09-08,BGW-005,BGW-005-C3,production,131.1,113.4,92.9,228.0,5.83,2.27,21.0,90.2
2023-09-09,BGW-005,BGW-005-C3,production,129.2,111.3,93.2,178.3,6.42,3.26,29.4,125.8
2023-09-10,BGW-005,BGW-005-C3,production,127.3,107.7,94.9,207.5,3.29,3.67,26.6,106.3
2023-09-11,BGW-005,BGW-005-C3,production,125.1,108.0,91.0,149.2,3.05,1.65,24.6,103.1
2023-09-12,BGW-005,BGW-005-C3,production,122.0,105.1,94.0,185.2,5.75,2.01,29.3,111.4
2023-09-13,BGW-005,BGW-005-C3,production,122.8,103.6,92.2,215.3,5.95,1.9,31.5,120.0
2023-09-14,BGW-005,BGW-005-C3,production,119.5,98.3,89.9,140.7,6.89,2.16,30.5,123.2
2023-09-15,BGW-005,BGW-005-C3,production,119.2,96.5,89.1,195.6,5.07,3.02,22.4,92.0
2023-09-16,BGW-005,BGW-005-C3,production,115.0,98.9,91.7,146.8,4.35,1.91,27.1,103.4
2023-09-17,BGW-005,BGW-005-C3,production,118.1,93.7,88.5,206.3,5.13,2.15,23.6,90.7
2023-09-18,BGW-005,BGW-005-C3,production,113.2,96.2,90.8,122.1,6.77,2.09,20.2,84.9
2023-09-19,BGW-005,BGW-005-C3,production,112.2,89.6,93.2,149.5,5.81,1.76,22.5,95.4
2023-09-20,BGW-005,BGW-005-C3,production,111.7,95.8,92.7,238.7,3.2,2.4,33.3,130.4
2023-09-21,BGW-005,BGW-005-C3,production,106.7,82.1,87.0,169.4,6.6,1.83,27.8,116.5
2023-09-22,BGW-005,BGW-005-C3,production,108.7,85.4,88.8,211.7,5.46,2.76,16.8,71.9
2023-09-23,BGW-005,BGW-005-C3,production,111.0,92.6,88.4,172.2,6.1,2.81,18.6,72.4
2023-09-24,BGW-005,BGW-005-C3,production,103.6,85.4,88.9,142.3,6.79,2.04,15.0,61.3
2023-09-25,BGW-005,BGW-005-C3,production,103.5,79.1,89.2,184.4,4.07,2.39,34.0,130.2
2023-09-26,BGW-005,BGW-005-C3,production,105.1,81.1,87.0,179.2,5.96,1.72,27.4,112.6
2023-09-27,BGW-005,BGW-005-C3,production,99.2,80.4,90.4,152.6,5.54,3.23,16.6,71.0
2023-09-28,BGW-005,BGW-005-C3,production,99.7,78.9,85.4,212.7,3.61,2.84,27.9,109.5
2023-09-29,BGW-005,BGW-005-C3,production,97.5,82.4,85.4,187.0,3.99,2.54,26.4,102.7
2023-09-30,BGW-005,BGW-005-C3,production,97.3,73.4,87.2,204.5,5.6,2.26,17.5,73.1
2023-10-01,BGW-005,BGW-005-C3,production,99.9,81.5,89.4,203.0,5.24,3.36,16.1,66.1
2023-10-02,BGW-005,BGW-005-C3,production,95.4,75.9,87.3,156.8,5.51,1.63,32.5,124.7
2023-10-03,BGW-005,BGW-005-C3,production,93.2,71.1,86.4,195.3,4.05,2.3,29.5,120.6
2023-10-04,BGW-005,BGW-005-C3,production,95.1,70.4,86.0,163.6,5.39,2.22,26.6,113.8
2023-10-05,BGW-005,BGW-005-C3,production,94.8,73.2,87.1,243.4,3.91,2.41,34.2,143.4
2023-10-06,BGW-005,BGW-005-C3,production,93.8,75.3,87.8,199.6,5.87,1.7,25.5,99.6
2023-10-07,BGW-005,BGW-005-C3,production,90.9,65.9,88.1,144.3,5.96,3.63,27.9,119.5
2023-10-08,BGW-005,BGW-005-C3,production,87.8,66.5,89.5,161.5,6.32,1.71,21.1,82.9
2023-10-09,BGW-005,BGW-005-C3,production,92.0,71.8,86.1,147.3,6.84,1.68,18.8,74.0
2023-10-10,BGW-005,BGW-005-C3,production,89.4,71.1,86.2,189.0,6.09,3.04,23.9,102.5
2023-10-11,BGW-005,BGW-005-C3,production,89.5,65.5,86.4,236.9,6.07,2.92,25.1,97.8
2023-10-12,BGW-005,BGW-005-C3,production,84.3,59.9,84.3,192.5,6.32,2.19,15.6,59.6
2023-10-13,BGW-005,BGW-005-C3,production,84.8,63.2,87.4,150.2,3.3,3.25,17.0,65.1
2023-10-14,BGW-005,BGW-005-C3,production,83.1,59.4,85.4,183.7,5.14,2.32,15.1,62.3
2023-10-15,BGW-005,BGW-005-C3,production,84.3,67.5,83.1,198.2,6.8,2.9,22.9,87.9
2023-10-16,BGW-005,BGW-005-C3,production,82.5,62.7,84.9,217.0,4.46,3.87,20.1,77.9
2023-10-17,BGW-005,BGW-005-C3,production,83.2,59.8,86.4,193.8,6.16,1.95,15.5,62.1
2023-10-18,BGW-005,BGW-005-C3,production,79.4,56.4,85.9,183.2,6.81,2.61,18.8,77.2
2023-10-19,BGW-005,BGW-005-C3,production,81.8,62.8,85.4,158.0,3.11,2.16,21.8,85.0
2023-10-20,BGW-005,BGW-005-C3,production,80.3,63.1,86.4,196.8,6.78,2.21,22.3,87.0
2023-10-21,BGW-005,BGW-005-C3,production,76.8,60.8,83.9,153.6,3.99,3.26,19.6,75.6
2023-10-22,BGW-005,BGW-005-C3,production,78.3,55.0,85.1,182.1,6.55,2.35,34.2,133.1
2023-10-23,BGW-005,BGW-005-C3,production,75.5,59.6,84.3,154.2,5.42,1.99,20.2,86.2
2023-10-24,BGW-005,BGW-005-C3,production,77.5,61.8,83.6,213.3,5.97,2.76,28.7,113.2
2023-10-25,BGW-005,BGW-005-C3,production,75.0,55.3,83.6,160.0,3.11,2.63,26.9,113.0
2023-10-26,BGW-005,BGW-005-C3,production,74.1,58.5,82.3,124.3,6.12,3.42,26.5,108.1
2023-10-27,BGW-005,BGW-005-C3,production,74.8,57.4,82.2,170.5,4.23,3.61,26.4,107.3
2023-10-28,BGW-005,BGW-005-C3,production,72.9,57.9,83.4,125.6,5.01,1.78,15.0,62.3
2023-10-29,BGW-005,BGW-005-C3,production,74.4,53.0,83.5,196.9,3.96,2.44,25.3,106.6
2023-10-30,BGW-005,BGW-005-C3,production,72.0,48.0,84.2,224.4,6.64,2.36,32.1,124.9
2023-10-31,BGW-005,BGW-005-C3,production,73.6,50.3,86.6,141.5,3.44,3.05,26.0,110.2
2023-11-01,BGW-005,BGW-005-C3,production,70.1,51.7,82.5,188.2,3.29,2.43,31.3,121.7
2023-11-02,BGW-005,BGW-005-C3,production,69.6,52.8,84.4,188.4,5.48,1.52,31.5,132.4
2023-11-03,BGW-005,BGW-005-C3,production,72.5,57.0,82.7,210.7,4.12,2.13,18.5,77.9
2023-11-04,BGW-005,BGW-005-C3,production,72.9,57.2,86.8,197.4,4.09,2.5,18.0,76.8
2023-11-05,BGW-005,BGW-005-C3,production,68.6,45.5,80.5,168.9,4.88,3.68,28.5,114.9
2023-11-06,BGW-005,BGW-005-C3,production,69.0,50.6,82.0,196.7,4.08,2.43,23.6,94.7
2023-11-07,BGW-005,BGW-005-C3,production,68.6,49.5,85.1,212.8,5.81,3.27,23.3,98.7
2023-11-08,BGW-005,BGW-005-C3,production,68.2,43.6,80.6,187.3,5.82,2.43,33.0,141.3
2023-11-09,BGW-005,BGW-005-C3,production,66.0,46.9,83.4,152.9,6.22,2.24,19.0,78.0
2023-11-10,BGW-005,BGW-005-C3,production,67.3,45.9,81.9,174.7,3.38,2.45,27.1,115.6
2023-11-11,BGW-005,BGW-005-C3,production,67.5,51.4,84.1,171.8,5.0,1.01,25.7,106.3
2023-11-17,BGW-005,BGW-005-C4,injection,47.8,32.4,80.7,63.4,0.0,2.22,0.0,0.0
2023-11-18,BGW-005,BGW-005-C4,injection,53.9,34.0,80.3,67.0,0.0,2.47,0.0,0.0
2023-11-19,BGW-005,BGW-005-C4,injection,61.4,42.9,81.1,70.7,0.0,2.35,0.0,0.0
2023-11-20,BGW-005,BGW-005-C4,injection,76.3,56.7,82.1,65.3,0.0,2.67,0.0,0.0
2023-11-21,BGW-005,BGW-005-C4,injection,82.4,64.7,83.6,82.6,0.0,2.32,0.0,0.0
2023-11-22,BGW-005,BGW-005-C4,injection,91.7,68.5,85.1,75.8,0.0,2.78,0.0,0.0
2023-11-23,BGW-005,BGW-005-C4,injection,100.4,82.1,83.4,93.2,0.0,1.17,0.0,0.0
2023-11-24,BGW-005,BGW-005-C4,injection,111.7,93.0,86.9,69.2,0.0,3.37,0.0,0.0
2023-11-25,BGW-005,BGW-005-C4,injection,120.1,95.3,87.9,88.7,0.0,2.29,0.0,0.0
2023-11-26,BGW-005,BGW-005-C4,injection,128.0,104.0,87.6,67.0,0.0,2.68,0.0,0.0
2023-11-27,BGW-005,BGW-005-C4,injection,136.3,118.2,89.2,76.7,0.0,2.52,0.0,0.0
2023-11-28,BGW-005,BGW-005-C4,injection,147.6,125.9,88.1,83.5,0.0,2.67,0.0,0.0
2023-11-29,BGW-005,BGW-005-C4,injection,154.4,135.1,92.8,72.9,0.0,3.91,0.0,0.0
2023-11-30,BGW-005,BGW-005-C4,injection,165.5,143.4,93.4,72.3,0.0,2.72,0.0,0.0
2023-12-01,BGW-005,BGW-005-C4,soak,176.4,159.2,94.2,82.7,0.0,2.16,0.0,0.0
2023-12-02,BGW-005,BGW-005-C4,soak,174.9,150.7,101.6,80.8,0.0,2.49,0.0,0.0
2023-12-03,BGW-005,BGW-005-C4,soak,172.6,149.3,102.2,59.4,0.0,2.34,0.0,0.0
2023-12-04,BGW-005,BGW-005-C4,soak,173.9,156.1,95.0,75.3,0.0,1.26,0.0,0.0
2023-12-05,BGW-005,BGW-005-C4,soak,171.6,149.4,98.0,82.3,0.0,2.66,0.0,0.0
2023-12-06,BGW-005,BGW-005-C4,soak,173.6,149.6,97.5,68.8,0.0,2.77,0.0,0.0
2023-12-07,BGW-005,BGW-005-C4,production,172.2,147.3,102.7,219.8,4.1,2.52,30.6,119.6
2023-12-08,BGW-005,BGW-005-C4,production,168.6,145.3,98.6,219.4,5.97,2.99,31.2,131.4
2023-12-09,BGW-005,BGW-005-C4,production,169.1,144.6,94.9,123.8,6.94,2.48,22.5,90.7
2023-12-10,BGW-005,BGW-005-C4,production,164.6,148.5,97.7,181.0,5.88,2.61,34.7,136.3
2023-12-11,BGW-005,BGW-005-C4,production,165.0,142.7,94.2,214.8,6.18,2.69,19.3,78.6
2023-12-12,BGW-005,BGW-005-C4,production,156.8,138.6,94.8,174.1,3.48,1.42,26.7,108.6
2023-12-13,BGW-005,BGW-005-C4,production,153.9,137.3,98.8,217.4,3.25,1.69,25.2,98.2
2023-12-14,BGW-005,BGW-005-C4,production,153.0,132.3,91.7,188.5,6.23,2.81,20.8,80.8
2023-12-15,BGW-005,BGW-005-C4,production,153.6,137.6,98.5,110.1,5.0,1.76,32.9,140.3
2023-12-16,BGW-005,BGW-005-C4,production,148.2,131.0,92.9,216.4,3.92,1.55,31.9,122.6
2023-12-17,BGW-005,BGW-005-C4,production,150.0,134.9,95.3,178.3,4.43,2.81,25.2,108.1
2023-12-18,BGW-005,BGW-005-C4,production,146.7,122.7,92.2,206.7,5.55,1.97,29.1,112.8
2023-12-19,BGW-005,BGW-005-C4,production,144.5,128.6,92.3,128.3,3.16,2.34,32.3,123.0
2023-12-20,BGW-005,BGW-005-C4,production,142.5,120.2,97.2,254.3,6.19,2.54,32.7,135.8
2023-12-21,BGW-005,BGW-005-C4,production,138.7,120.0,91.7,163.0,3.71,2.85,29.1,115.4
2023-12-22,BGW-005,BGW-005-C4,production,139.3,118.1,92.3,118.6,6.84,2.23,15.5,65.5
2023-12-23,BGW-005,BGW-005-C4,production,137.9,116.3,93.5,152.2,6.29,2.46,32.6,134.0
