timestamp,well_id,css_cycle_id,position_in,load_kN
2023-07-22,BGW-003,BGW-003-C2,84.89,8.4
2023-07-22,BGW-003,BGW-003-C2,85.53,8.39
2023-07-22,BGW-003,BGW-003-C2,86.18,8.88
2023-07-22,BGW-003,BGW-003-C2,86.82,8.04
2023-07-22,BGW-003,BGW-003-C2,87.46,8.58
2023-07-22,BGW-003,BGW-003-C2,88.11,8.18
2023-07-22,BGW-003,BGW-003-C2,88.75,8.44
2023-07-22,BGW-003,BGW-003-C2,89.39,7.91
2023-07-22,BGW-003,BGW-003-C2,90.04,8.15
2023-07-22,BGW-003,BGW-003-C2,90.68,7.85
2023-07-22,BGW-003,BGW-003-C2,91.32,8.27
2023-07-22,BGW-003,BGW-003-C2,91.97,7.38
2023-07-22,BGW-003,BGW-003-C2,92.61,8.04
2023-07-22,BGW-003,BGW-003-C2,93.25,7.52
2023-07-22,BGW-003,BGW-003-C2,93.89,7.76
2023-07-22,BGW-003,BGW-003-C2,94.54,7.87
2023-07-22,BGW-003,BGW-003-C2,95.18,8.27
2023-07-22,BGW-003,BGW-003-C2,95.82,7.29
2023-07-22,BGW-003,BGW-003-C2,96.47,7.21
2023-07-22,BGW-003,BGW-003-C2,97.11,8.4
2023-07-22,BGW-003,BGW-003-C2,97.75,7.82
2023-07-22,BGW-003,BGW-003-C2,98.4,7.26
2023-07-22,BGW-003,BGW-003-C2,99.04,7.8
2023-07-22,BGW-003,BGW-003-C2,99.68,7.79
2023-07-22,BGW-003,BGW-003-C2,100.33,7.76
2023-07-22,BGW-003,BGW-003-C2,100.97,8.1
2023-07-22,BGW-003,BGW-003-C2,101.61,7.36
2023-07-22,BGW-003,BGW-003-C2,102.26,8.08
2023-07-22,BGW-003,BGW-003-C2,102.9,7.91
2023-07-22,BGW-003,BGW-003-C2,103.54,8.11
2023-07-22,BGW-003,BGW-003-C2,104.18,8.53
2023-07-22,BGW-003,BGW-003-C2,104.83,8.62
2023-07-22,BGW-003,BGW-003-C2,105.47,8.9
2023-07-22,BGW-003,BGW-003-C2,106.11,7.55
2023-07-22,BGW-003,BGW-003-C2,106.76,8.51
2023-07-22,BGW-003,BGW-003-C2,107.4,8.74
2023-07-22,BGW-003,BGW-003-C2,108.04,8.26
2023-07-22,BGW-003,BGW-003-C2,108.69,8.55
2023-07-22,BGW-003,BGW-003-C2,109.33,9.16
2023-07-22,BGW-003,BGW-003-C2,109.97,8.62
2023-07-22,BGW-003,BGW-003-C2,110.62,9.3
2023-07-22,BGW-003,BGW-003-C2,111.26,8.84
2023-07-22,BGW-003,BGW-003-C2,111.9,9.12
2023-07-22,BGW-003,BGW-003-C2,112.54,9.4
2023-07-22,BGW-003,BGW-003-C2,113.19,8.68
2023-07-22,BGW-003,BGW-003-C2,113.83,9.38
2023-07-22,BGW-003,BGW-003-C2,114.47,9.11
2023-07-22,BGW-003,BGW-003-C2,115.12,9.89
2023-07-22,BGW-003,BGW-003-C2,115.76,9.38
2023-07-22,BGW-003,BGW-003-C2,116.4,9.48
2023-07-22,BGW-003,BGW-003-C2,117.05,9.38
2023-07-22,BGW-003,BGW-003-C2,117.69,9.81
2023-07-22,BGW-003,BGW-003-C2,118.33,10.16
2023-07-22,BGW-003,BGW-003-C2,118.98,10.08
2023-07-22,BGW-003,BGW-003-C2,119.62,11.06
2023-07-22,BGW-003,BGW-003-C2,120.26,10.11
2023-07-22,BGW-003,BGW-003-C2,120.91,10.06
2023-07-22,BGW-003,BGW-003-C2,121.55,10.48
2023-07-22,BGW-003,BGW-003-C2,122.19,10.79
2023-07-22,BGW-003,BGW-003-C2,122.83,10.27
2023-07-22,BGW-003,BGW-003-C2,123.48,11.43
2023-07-22,BGW-003,BGW-003-C2,124.12,10.93
2023-07-22,BGW-003,BGW-003-C2,124.76,11.83
2023-07-22,BGW-003,BGW-003-C2,125.41,11.82
2023-07-22,BGW-003,BGW-003-C2,126.05,11.68
2023-07-22,BGW-003,BGW-003-C2,126.69,11.53
2023-07-22,BGW-003,BGW-003-C2,127.34,11.27
2023-07-22,BGW-003,BGW-003-C2,127.98,11.55
2023-07-29,BGW-003,BGW-003-C2,0.0,11.41
2023-07-29,BGW-003,BGW-003-C2,0.56,11.89
2023-07-29,BGW-003,BGW-003-C2,1.13,11.81
2023-07-29,BGW-003,BGW-003-C2,1.69,12.78
2023-07-29,BGW-003,BGW-003-C2,2.26,11.43
2023-07-29,BGW-003,BGW-003-C2,2.82,13.1
2023-07-29,BGW-003,BGW-003-C2,3.39,12.64
2023-07-29,BGW-003,BGW-003-C2,3.95,11.46
2023-07-29,BGW-003,BGW-003-C2,4.52,12.31
2023-07-29,BGW-003,BGW-003-C2,5.08,12.83
2023-07-29,BGW-003,BGW-003-C2,5.65,12.47
2023-07-29,BGW-003,BGW-003-C2,6.21,12.73
2023-07-29,BGW-003,BGW-003-C2,6.78,13.85
2023-07-29,BGW-003,BGW-003-C2,7.34,12.87
2023-07-29,BGW-003,BGW-003-C2,7.91,12.72
2023-07-29,BGW-003,BGW-003-C2,8.47,13.62
2023-07-29,BGW-003,BGW-003-C2,9.03,12.81
2023-07-29,BGW-003,BGW-003-C2,9.6,13.77
2023-07-29,BGW-003,BGW-003-C2,10.16,13.84
2023-07-29,BGW-003,BGW-003-C2,10.73,14.46
2023-07-29,BGW-003,BGW-003-C2,11.29,14.02
2023-07-29,BGW-003,BGW-003-C2,11.86,13.89
2023-07-29,BGW-003,BGW-003-C2,12.42,14.1
2023-07-29,BGW-003,BGW-003-C2,12.99,15.1
2023-07-29,BGW-003,BGW-003-C2,13.55,14.41
2023-07-29,BGW-003,BGW-003-C2,14.12,14.44
2023-07-29,BGW-003,BGW-003-C2,14.68,14.64
2023-07-29,BGW-003,BGW-003-C2,15.25,15.0
2023-07-29,BGW-003,BGW-003-C2,15.81,14.8
2023-07-29,BGW-003,BGW-003-C2,16.38,14.68
2023-07-29,BGW-003,BGW-003-C2,16.94,14.98
2023-07-29,BGW-003,BGW-003-C2,17.51,15.04
2023-07-29,BGW-003,BGW-003-C2,18.07,15.48
2023-07-29,BGW-003,BGW-003-C2,18.63,15.45
2023-07-29,BGW-003,BGW-003-C2,19.2,15.78
2023-07-29,BGW-003,BGW-003-C2,19.76,15.94
2023-07-29,BGW-003,BGW-003-C2,20.33,16.26
2023-07-29,BGW-003,BGW-003-C2,20.89,15.93
2023-07-29,BGW-003,BGW-003-C2,21.46,17.15
2023-07-29,BGW-003,BGW-003-C2,22.02,17.12
2023-07-29,BGW-003,BGW-003-C2,22.59,16.99
2023-07-29,BGW-003,BGW-003-C2,23.15,17.23
2023-07-29,BGW-003,BGW-003-C2,23.72,16.63
2023-07-29,BGW-003,BGW-003-C2,24.28,17.01
2023-07-29,BGW-003,BGW-003-C2,24.85,17.21
2023-07-29,BGW-003,BGW-003-C2,25.41,16.98
2023-07-29,BGW-003,BGW-003-C2,25.98,17.55
2023-07-29,BGW-003,BGW-003-C2,26.54,18.76
2023-07-29,BGW-003,BGW-003-C2,27.1,18.05
2023-07-29,BGW-003,BGW-003-C2,27.67,18.77
2023-07-29,BGW-003,BGW-003-C2,28.23,18.89
2023-07-29,BGW-003,BGW-003-C2,28.8,18.07
2023-07-29,BGW-003,BGW-003-C2,29.36,18.61
2023-07-29,BGW-003,BGW-003-C2,29.93,18.58
2023-07-29,BGW-003,BGW-003-C2,30.49,19.25
2023-07-29,BGW-003,BGW-003-C2,31.06,19.2
2023-07-29,BGW-003,BGW-003-C2,31.62,19.82
2023-07-29,BGW-003,BGW-003-C2,32.19,19.37
2023-07-29,BGW-003,BGW-003-C2,32.75,19.75
2023-07-29,BGW-003,BGW-003-C2,33.32,19.29
2023-07-29,BGW-003,BGW-003-C2,33.88,19.08
2023-07-29,BGW-003,BGW-003-C2,34.45,20.06
2023-07-29,BGW-003,BGW-003-C2,35.01,19.97
2023-07-29,BGW-003,BGW-003-C2,35.57,20.25
2023-07-29,BGW-003,BGW-003-C2,36.14,20.71
2023-07-29,BGW-003,BGW-003-C2,36.7,20.38
2023-07-29,BGW-003,BGW-003-C2,37.27,20.69
2023-07-29,BGW-003,BGW-003-C2,37.83,20.87
2023-07-29,BGW-003,BGW-003-C2,38.4,20.5
2023-07-29,BGW-003,BGW-003-C2,38.96,20.41
2023-07-29,BGW-003,BGW-003-C2,39.53,21.53
2023-07-29,BGW-003,BGW-003-C2,40.09,20.98
2023-07-29,BGW-003,BGW-003-C2,40.66,21.03
2023-07-29,BGW-003,BGW-003-C2,41.22,20.6
2023-07-29,BGW-003,BGW-003-C2,41.79,21.16
2023-07-29,BGW-003,BGW-003-C2,42.35,21.26
2023-07-29,BGW-003,BGW-003-C2,42.92,20.82
2023-07-29,BGW-003,BGW-003-C2,43.48,21.55
2023-07-29,BGW-003,BGW-003-C2,44.04,21.21
2023-07-29,BGW-003,BGW-003-C2,44.61,20.48
2023-07-29,BGW-003,BGW-003-C2,45.17,21.2
2023-07-29,BGW-003,BGW-003-C2,45.74,21.84
2023-07-29,BGW-003,BGW-003-C2,46.3,21.13
2023-07-29,BGW-003,BGW-003-C2,46.87,22.49
2023-07-29,BGW-003,BGW-003-C2,47.43,21.75
2023-07-29,BGW-003,BGW-003-C2,48.0,22.47
2023-07-29,BGW-003,BGW-003-C2,48.56,21.15
2023-07-29,BGW-003,BGW-003-C2,49.13,21.12
2023-07-29,BGW-003,BGW-003-C2,49.69,21.52
2023-07-29,BGW-003,BGW-003-C2,50.26,21.11
2023-07-29,BGW-003,BGW-003-C2,50.82,21.44
2023-07-29,BGW-003,BGW-003-C2,51.39,22.25
2023-07-29,BGW-003,BGW-003-C2,51.95,21.48
2023-07-29,BGW-003,BGW-003-C2,52.52,20.95
2023-07-29,BGW-003,BGW-003-C2,53.08,21.69
2023-07-29,BGW-003,BGW-003-C2,53.64,22.07
2023-07-29,BGW-003,BGW-003-C2,54.21,20.76
2023-07-29,BGW-003,BGW-003-C2,54.77,20.93
2023-07-29,BGW-003,BGW-003-C2,55.34,21.46
2023-07-29,BGW-003,BGW-003-C2,55.9,20.91
2023-07-29,BGW-003,BGW-003-C2,56.47,21.27
2023-07-29,BGW-003,BGW-003-C2,57.03,21.86
2023-07-29,BGW-003,BGW-003-C2,57.6,21.07
2023-07-29,BGW-003,BGW-003-C2,58.16,21.35
2023-07-29,BGW-003,BGW-003-C2,58.73,21.31
2023-07-29,BGW-003,BGW-003-C2,59.29,20.7
2023-07-29,BGW-003,BGW-003-C2,59.86,20.52
2023-07-29,BGW-003,BGW-003-C2,60.42,21.26
2023-07-29,BGW-003,BGW-003-C2,60.99,20.8
2023-07-29,BGW-003,BGW-003-C2,61.55,20.77
2023-07-29,BGW-003,BGW-003-C2,62.11,20.58
2023-07-29,BGW-003,BGW-003-C2,62.68,20.45
2023-07-29,BGW-003,BGW-003-C2,63.24,20.48
2023-07-29,BGW-003,BGW-003-C2,63.81,19.85
2023-07-29,BGW-003,BGW-003-C2,64.37,20.34
2023-07-29,BGW-003,BGW-003-C2,64.94,19.68
2023-07-29,BGW-003,BGW-003-C2,65.5,20.89
2023-07-29,BGW-003,BGW-003-C2,66.07,20.09
2023-07-29,BGW-003,BGW-003-C2,66.63,19.84
2023-07-29,BGW-003,BGW-003-C2,67.2,19.17
2023-07-29,BGW-003,BGW-003-C2,67.76,19.91
2023-07-29,BGW-003,BGW-003-C2,68.33,19.15
2023-07-29,BGW-003,BGW-003-C2,68.89,19.45
2023-07-29,BGW-003,BGW-003-C2,69.46,18.81
2023-07-29,BGW-003,BGW-003-C2,70.02,18.17
2023-07-29,BGW-003,BGW-003-C2,70.58,19.42
2023-07-29,BGW-003,BGW-003-C2,71.15,18.89
2023-07-29,BGW-003,BGW-003-C2,71.71,18.36
2023-07-29,BGW-003,BGW-003-C2,72.28,19.15
2023-07-29,BGW-003,BGW-003-C2,72.84,18.21
2023-07-29,BGW-003,BGW-003-C2,73.41,18.56
2023-07-29,BGW-003,BGW-003-C2,73.97,17.27
2023-07-29,BGW-003,BGW-003-C2,74.54,17.64
2023-07-29,BGW-003,BGW-003-C2,75.1,17.5
2023-07-29,BGW-003,BGW-003-C2,75.67,17.07
2023-07-29,BGW-003,BGW-003-C2,76.23,16.96
2023-07-29,BGW-003,BGW-003-C2,76.8,17.22
2023-07-29,BGW-003,BGW-003-C2,77.36,16.93
2023-07-29,BGW-003,BGW-003-C2,77.93,16.77
2023-07-29,BGW-003,BGW-003-C2,78.49,16.49
2023-07-29,BGW-003,BGW-003-C2,79.05,16.94
2023-07-29,BGW-003,BGW-003-C2,79.62,15.88
2023-07-29,BGW-003,BGW-003-C2,80.18,16.25
2023-07-29,BGW-003,BGW-003-C2,80.75,15.89
2023-07-29,BGW-003,BGW-003-C2,81.31,15.71
2023-07-29,BGW-003,BGW-003-C2,81.88,14.89
2023-07-29,BGW-003,BGW-003-C2,82.44,15.6
2023-07-29,BGW-003,BGW-003-C2,83.01,15.22
2023-07-29,BGW-003,BGW-003-C2,83.57,15.42
2023-07-29,BGW-003,BGW-003-C2,84.14,16.39
2023-07-29,BGW-003,BGW-003-C2,84.7,15.08
2023-07-29,BGW-003,BGW-003-C2,85.27,15.06
2023-07-29,BGW-003,BGW-003-C2,85.83,14.41
2023-07-29,BGW-003,BGW-003-C2,86.4,14.66
2023-07-29,BGW-003,BGW-003-C2,86.96,14.4
2023-07-29,BGW-003,BGW-003-C2,87.53,13.98
2023-07-29,BGW-003,BGW-003-C2,88.09,13.81
2023-07-29,BGW-003,BGW-003-C2,88.65,14.23
2023-07-29,BGW-003,BGW-003-C2,89.22,13.64
2023-07-29,BGW-003,BGW-003-C2,89.78,13.41
2023-07-29,BGW-003,BGW-003-C2,90.35,14.19
2023-07-29,BGW-003,BGW-003-C2,90.91,14.15
2023-07-29,BGW-003,BGW-003-C2,91.48,13.05
2023-07-29,BGW-003,BGW-003-C2,92.04,13.73
2023-07-29,BGW-003,BGW-003-C2,92.61,12.54
2023-07-29,BGW-003,BGW-003-C2,93.17,12.71
2023-07-29,BGW-003,BGW-003-C2,93.74,12.5
2023-07-29,BGW-003,BGW-003-C2,94.3,12.68
2023-07-29,BGW-003,BGW-003-C2,94.87,12.79
2023-07-29,BGW-003,BGW-003-C2,95.43,12.19
2023-07-29,BGW-003,BGW-003-C2,96.0,12.43
2023-07-29,BGW-003,BGW-003-C2,96.56,12.14
2023-07-29,BGW-003,BGW-003-C2,97.12,12.53
2023-07-29,BGW-003,BGW-003-C2,97.69,12.41
2023-07-29,BGW-003,BGW-003-C2,98.25,12.85
2023-07-29,BGW-003,BGW-003-C2,98.82,11.53
2023-07-29,BGW-003,BGW-003-C2,99.38,12.62
2023-07-29,BGW-003,BGW-003-C2,99.95,12.56
2023-07-29,BGW-003,BGW-003-C2,100.51,11.83
2023-07-29,BGW-003,BGW-003-C2,101.08,11.85
2023-07-29,BGW-003,BGW-003-C2,101.64,12.09
2023-07-29,BGW-003,BGW-003-C2,102.21,12.32
2023-07-29,BGW-003,BGW-003-C2,102.77,11.06
2023-07-29,BGW-003,BGW-003-C2,103.34,11.67
2023-07-29,BGW-003,BGW-003-C2,103.9,12.0
2023-07-29,BGW-003,BGW-003-C2,104.47,11.83
2023-07-29,BGW-003,BGW-003-C2,105.03,11.8
2023-07-29,BGW-003,BGW-003-C2,105.59,11.13
2023-07-29,BGW-003,BGW-003-C2,106.16,11.57
2023-07-29,BGW-003,BGW-003-C2,106.72,11.61
2023-07-29,BGW-003,BGW-003-C2,107.29,11.42
2023-07-29,BGW-003,BGW-003-C2,107.85,12.23
2023-07-29,BGW-003,BGW-003-C2,108.42,11.65
2023-07-29,BGW-003,BGW-003-C2,108.98,11.47
2023-07-29,BGW-003,BGW-003-C2,109.55,12.62
2023-07-29,BGW-003,BGW-003-C2,110.11,12.05
2023-07-29,BGW-003,BGW-003-C2,110.68,11.96
2023-07-29,BGW-003,BGW-003-C2,111.24,11.89
2023-07-29,BGW-003,BGW-003-C2,111.81,11.71
2023-07-29,BGW-003,BGW-003-C2,112.37,11.69
2023-08-05,BGW-003,BGW-003-C2,0.0,11.39
2023-08-05,BGW-003,BGW-003-C2,0.83,12.15
2023-08-05,BGW-003,BGW-003-C2,1.65,11.63
2023-08-05,BGW-003,BGW-003-C2,2.48,12.26
2023-08-05,BGW-003,BGW-003-C2,3.31,11.69
2023-08-05,BGW-003,BGW-003-C2,4.14,12.14
2023-08-05,BGW-003,BGW-003-C2,4.96,12.33
2023-08-05,BGW-003,BGW-003-C2,5.79,12.78
2023-08-05,BGW-003,BGW-003-C2,6.62,12.32
2023-08-05,BGW-003,BGW-003-C2,7.45,13.53
2023-08-05,BGW-003,BGW-003-C2,8.27,13.08
2023-08-05,BGW-003,BGW-003-C2,9.1,13.19
2023-08-05,BGW-003,BGW-003-C2,9.93,12.76
2023-08-05,BGW-003,BGW-003-C2,10.76,13.59
2023-08-05,BGW-003,BGW-003-C2,11.58,14.02
2023-08-05,BGW-003,BGW-003-C2,12.41,13.33
2023-08-05,BGW-003,BGW-003-C2,13.24,13.57
2023-08-05,BGW-003,BGW-003-C2,14.07,13.82
2023-08-05,BGW-003,BGW-003-C2,14.89,13.9
2023-08-05,BGW-003,BGW-003-C2,15.72,13.75
2023-08-05,BGW-003,BGW-003-C2,16.55,14.39
2023-08-05,BGW-003,BGW-003-C2,17.37,14.8
2023-08-05,BGW-003,BGW-003-C2,18.2,14.39
2023-08-05,BGW-003,BGW-003-C2,19.03,14.14
2023-08-05,BGW-003,BGW-003-C2,19.86,14.14
2023-08-05,BGW-003,BGW-003-C2,20.68,15.63
2023-08-05,BGW-003,BGW-003-C2,21.51,14.56
2023-08-05,BGW-003,BGW-003-C2,22.34,15.01
2023-08-05,BGW-003,BGW-003-C2,23.17,14.21
2023-08-05,BGW-003,BGW-003-C2,23.99,14.63
2023-08-05,BGW-003,BGW-003-C2,24.82,15.42
2023-08-05,BGW-003,BGW-003-C2,25.65,14.69
2023-08-05,BGW-003,BGW-003-C2,26.48,14.76
2023-08-05,BGW-003,BGW-003-C2,27.3,15.27
2023-08-05,BGW-003,BGW-003-C2,28.13,14.9
2023-08-05,BGW-003,BGW-003-C2,28.96,15.41
2023-08-05,BGW-003,BGW-003-C2,29.79,14.96
2023-08-05,BGW-003,BGW-003-C2,30.61,15.2
2023-08-05,BGW-003,BGW-003-C2,31.44,15.52
2023-08-05,BGW-003,BGW-003-C2,32.27,15.09
2023-08-05,BGW-003,BGW-003-C2,33.1,14.78
2023-08-05,BGW-003,BGW-003-C2,33.92,15.11
2023-08-05,BGW-003,BGW-003-C2,34.75,14.88
2023-08-05,BGW-003,BGW-003-C2,35.58,15.07
2023-08-05,BGW-003,BGW-003-C2,36.4,15.26
2023-08-05,BGW-003,BGW-003-C2,37.23,15.24
2023-08-05,BGW-003,BGW-003-C2,38.06,15.58
2023-08-05,BGW-003,BGW-003-C2,38.89,14.87
2023-08-05,BGW-003,BGW-003-C2,39.71,15.15
2023-08-05,BGW-003,BGW-003-C2,40.54,15.66
2023-08-05,BGW-003,BGW-003-C2,41.37,15.2
2023-08-05,BGW-003,BGW-003-C2,42.2,15.41
2023-08-05,BGW-003,BGW-003-C2,43.02,14.95
2023-08-05,BGW-003,BGW-003-C2,43.85,15.24
2023-08-05,BGW-003,BGW-003-C2,44.68,14.78
2023-08-05,BGW-003,BGW-003-C2,45.51,14.23
2023-08-05,BGW-003,BGW-003-C2,46.33,14.98
2023-08-05,BGW-003,BGW-003-C2,47.16,14.79
2023-08-05,BGW-003,BGW-003-C2,47.99,14.58
2023-08-05,BGW-003,BGW-003-C2,48.82,14.1
2023-08-05,BGW-003,BGW-003-C2,49.64,15.02
2023-08-05,BGW-003,BGW-003-C2,50.47,14.62
2023-08-05,BGW-003,BGW-003-C2,51.3,13.95
2023-08-05,BGW-003,BGW-003-C2,52.12,14.68
2023-08-05,BGW-003,BGW-003-C2,52.95,14.55
2023-08-05,BGW-003,BGW-003-C2,53.78,13.82
2023-08-05,BGW-003,BGW-003-C2,54.61,13.44
2023-08-05,BGW-003,BGW-003-C2,55.43,13.86
2023-08-05,BGW-003,BGW-003-C2,56.26,13.48
2023-08-05,BGW-003,BGW-003-C2,57.09,14.51
2023-08-05,BGW-003,BGW-003-C2,57.92,12.9
2023-08-05,BGW-003,BGW-003-C2,58.74,13.81
2023-08-05,BGW-003,BGW-003-C2,59.57,12.89
2023-08-05,BGW-003,BGW-003-C2,60.4,12.83
2023-08-05,BGW-003,BGW-003-C2,61.23,12.45
2023-08-05,BGW-003,BGW-003-C2,62.05,12.69
2023-08-05,BGW-003,BGW-003-C2,62.88,12.16
2023-08-05,BGW-003,BGW-003-C2,63.71,12.27
2023-08-05,BGW-003,BGW-003-C2,64.54,11.71
2023-08-05,BGW-003,BGW-003-C2,65.36,11.27
2023-08-05,BGW-003,BGW-003-C2,66.19,11.83
2023-08-05,BGW-003,BGW-003-C2,67.02,12.29
2023-08-05,BGW-003,BGW-003-C2,67.84,11.72
2023-08-05,BGW-003,BGW-003-C2,68.67,11.4
2023-08-05,BGW-003,BGW-003-C2,69.5,12.36
2023-08-05,BGW-003,BGW-003-C2,70.33,10.23
2023-08-05,BGW-003,BGW-003-C2,71.15,11.11
2023-08-05,BGW-003,BGW-003-C2,71.98,10.49
2023-08-05,BGW-003,BGW-003-C2,72.81,10.7
2023-08-05,BGW-003,BGW-003-C2,73.64,10.21
2023-08-05,BGW-003,BGW-003-C2,74.46,10.1
2023-08-05,BGW-003,BGW-003-C2,75.29,10.32
2023-08-05,BGW-003,BGW-003-C2,76.12,9.98
2023-08-05,BGW-003,BGW-003-C2,76.95,9.6
2023-08-05,BGW-003,BGW-003-C2,77.77,9.2
2023-08-05,BGW-003,BGW-003-C2,78.6,9.89
2023-08-05,BGW-003,BGW-003-C2,79.43,9.33
2023-08-05,BGW-003,BGW-003-C2,80.26,8.78
2023-08-05,BGW-003,BGW-003-C2,81.08,8.44
2023-08-05,BGW-003,BGW-003-C2,81.91,9.07
2023-08-05,BGW-003,BGW-003-C2,82.74,8.69
2023-08-05,BGW-003,BGW-003-C2,83.57,8.73
2023-08-05,BGW-003,BGW-003-C2,84.39,9.53
2023-08-05,BGW-003,BGW-003-C2,85.22,8.69
2023-08-05,BGW-003,BGW-003-C2,86.05,8.21
2023-08-05,BGW-003,BGW-003-C2,86.87,7.4
2023-08-05,BGW-003,BGW-003-C2,87.7,8.59
2023-08-05,BGW-003,BGW-003-C2,88.53,7.83
2023-08-05,BGW-003,BGW-003-C2,89.36,8.64
2023-08-05,BGW-003,BGW-003-C2,90.18,7.2
2023-08-05,BGW-003,BGW-003-C2,91.01,6.88
2023-08-05,BGW-003,BGW-003-C2,91.84,7.84
2023-08-05,BGW-003,BGW-003-C2,92.67,7.24
2023-08-05,BGW-003,BGW-003-C2,93.49,7.52
2023-08-05,BGW-003,BGW-003-C2,94.32,6.42
2023-08-05,BGW-003,BGW-003-C2,95.15,6.3
2023-08-05,BGW-003,BGW-003-C2,95.98,6.27
2023-08-05,BGW-003,BGW-003-C2,96.8,5.46
2023-08-05,BGW-003,BGW-003-C2,97.63,6.26
2023-08-05,BGW-003,BGW-003-C2,98.46,5.62
2023-08-05,BGW-003,BGW-003-C2,99.29,6.3
2023-08-05,BGW-003,BGW-003-C2,100.11,6.14
2023-08-05,BGW-003,BGW-003-C2,100.94,5.73
2023-08-05,BGW-003,BGW-003-C2,101.77,6.21
2023-08-05,BGW-003,BGW-003-C2,102.59,5.99
2023-08-05,BGW-003,BGW-003-C2,103.42,6.38
2023-08-05,BGW-003,BGW-003-C2,104.25,6.52
2023-08-05,BGW-003,BGW-003-C2,105.08,5.76
2023-08-05,BGW-003,BGW-003-C2,105.9,5.82
2023-08-05,BGW-003,BGW-003-C2,106.73,5.82
2023-08-05,BGW-003,BGW-003-C2,107.56,6.31
2023-08-05,BGW-003,BGW-003-C2,108.39,4.92
2023-08-05,BGW-003,BGW-003-C2,109.21,5.22
2023-08-05,BGW-003,BGW-003-C2,110.04,4.85
2023-08-05,BGW-003,BGW-003-C2,110.87,5.12
2023-08-05,BGW-003,BGW-003-C2,111.7,5.19
2023-08-05,BGW-003,BGW-003-C2,112.52,4.97
2023-08-05,BGW-003,BGW-003-C2,113.35,5.47
2023-08-05,BGW-003,BGW-003-C2,114.18,5.49
2023-08-05,BGW-003,BGW-003-C2,115.01,5.27
2023-08-05,BGW-003,BGW-003-C2,115.83,5.4
2023-08-05,BGW-003,BGW-003-C2,116.66,5.98
2023-08-05,BGW-003,BGW-003-C2,117.49,5.42
2023-08-05,BGW-003,BGW-003-C2,118.31,4.75
2023-08-05,BGW-003,BGW-003-C2,119.14,4.99
2023-08-05,BGW-003,BGW-003-C2,119.97,4.98
2023-08-05,BGW-003,BGW-003-C2,120.8,5.92
2023-08-05,BGW-003,BGW-003-C2,121.62,5.18
2023-08-05,BGW-003,BGW-003-C2,122.45,5.0
2023-08-05,BGW-003,BGW-003-C2,123.28,5.0
2023-08-05,BGW-003,BGW-003-C2,124.11,5.27
2023-08-05,BGW-003,BGW-003-C2,124.93,5.3
2023-08-05,BGW-003,BGW-003-C2,125.76,5.3
2023-08-05,BGW-003,BGW-003-C2,126.59,6.01
2023-08-05,BGW-003,BGW-003-C2,127.42,5.61
2023-08-05,BGW-003,BGW-003-C2,128.24,5.76
2023-08-05,BGW-003,BGW-003-C2,129.07,6.17
2023-08-05,BGW-003,BGW-003-C2,129.9,6.27
2023-08-05,BGW-003,BGW-003-C2,130.73,5.78
2023-08-05,BGW-003,BGW-003-C2,131.55,6.59
2023-08-05,BGW-003,BGW-003-C2,132.38,6.19
2023-08-05,BGW-003,BGW-003-C2,133.21,6.06
2023-08-05,BGW-003,BGW-003-C2,134.04,6.76
2023-08-05,BGW-003,BGW-003-C2,134.86,6.65
2023-08-05,BGW-003,BGW-003-C2,135.69,6.72
2023-08-05,BGW-003,BGW-003-C2,136.52,6.56
2023-08-05,BGW-003,BGW-003-C2,137.34,6.82
2023-08-05,BGW-003,BGW-003-C2,138.17,6.65
2023-08-05,BGW-003,BGW-003-C2,139.0,6.97
2023-08-05,BGW-003,BGW-003-C2,139.83,7.01
2023-08-05,BGW-003,BGW-003-C2,140.65,7.4
2023-08-05,BGW-003,BGW-003-C2,141.48,8.05
2023-08-05,BGW-003,BGW-003-C2,142.31,7.5
2023-08-05,BGW-003,BGW-003-C2,143.14,8.01
2023-08-05,BGW-003,BGW-003-C2,143.96,7.89
2023-08-05,BGW-003,BGW-003-C2,144.79,8.44
2023-08-05,BGW-003,BGW-003-C2,145.62,8.8
2023-08-05,BGW-003,BGW-003-C2,146.45,8.06
2023-08-05,BGW-003,BGW-003-C2,147.27,7.72
2023-08-05,BGW-003,BGW-003-C2,148.1,8.06
2023-08-05,BGW-003,BGW-003-C2,148.93,9.1
2023-08-05,BGW-003,BGW-003-C2,149.76,8.98
2023-08-05,BGW-003,BGW-003-C2,150.58,8.62
2023-08-05,BGW-003,BGW-003-C2,151.41,9.8
2023-08-05,BGW-003,BGW-003-C2,152.24,9.19
2023-08-05,BGW-003,BGW-003-C2,153.06,9.33
2023-08-05,BGW-003,BGW-003-C2,153.89,9.51
2023-08-05,BGW-003,BGW-003-C2,154.72,10.29
2023-08-05,BGW-003,BGW-003-C2,155.55,9.63
2023-08-05,BGW-003,BGW-003-C2,156.37,10.61
2023-08-05,BGW-003,BGW-003-C2,157.2,10.48
2023-08-05,BGW-003,BGW-003-C2,158.03,10.96
2023-08-05,BGW-003,BGW-003-C2,158.86,10.88
2023-08-05,BGW-003,BGW-003-C2,159.68,10.87
2023-08-05,BGW-003,BGW-003-C2,160.51,11.17
2023-08-05,BGW-003,BGW-003-C2,161.34,11.08
2023-08-05,BGW-003,BGW-003-C2,162.17,10.92
